Time (s),Temperature (°C),Radiation Level (µSv/h),Lunar Dust Activity (0-100),Magnetic Field Variation (nT)
0,-45.190618471343754,177.85501828130205,29.989588282267256,16.79077680115768
1,-49.29118534317569,175.16830566264971,24.587114066902366,-18.343012766975516
2,-44.33912971086849,177.85674966127925,25.785730323017575,-32.10926125950429
3,-52.92931556364218,193.40488327607744,26.25254601291083,-29.26107610743007
4,-52.779063591136435,182.62222038001377,28.952762491425815,-29.77165113006183
5,-51.024423962842825,174.33073485569489,21.39676666461954,-10.841625919451408
6,-46.100356266408184,173.36899549359754,26.669377584524234,30.355081041341464
7,-47.67110369771264,171.82526434707114,37.42089822065513,-6.022799315224269
8,-50.77938862873052,176.78348570666168,19.67391203226329,-7.490586317156447
9,-48.643091336422955,189.59117652034107,39.261177148140995,10.01755206683037
10,-50.659887714034625,181.50996087437116,27.76418598454798,6.51806827004819
11,-47.647772636088916,172.32850575892417,23.854549240723102,-12.013318496824962
12,-52.67759381923818,184.5180351452502,32.01757505374135,6.901859257975052
13,-48.46204940658775,180.6918606547065,29.82954533788274,27.072871676326358
14,-51.537316132814034,190.63367236323157,19.772015708058795,24.217692338506865
15,-49.62782124133427,188.07138365954285,37.411783166991384,-13.16824316762043
16,-44.83393798473582,176.98370447798976,39.09602889730114,18.8465090461676
17,-46.53457691296806,185.8361194962695,37.811285878120515,-4.3149248664656685
18,-47.86980337639457,177.35794690063418,20.66961672790209,10.662051240606404
19,-49.951637889115624,185.68596459715053,21.56521504639226,10.607907209231756
20,-51.25821901492695,177.7763983609999,26.88566457541344,3.7640358196052746
21,-50.74041763153482,191.58623241795743,21.665565901503246,3.716270283976521
22,-52.255099449903355,179.6819107240991,36.8619891926795,-0.1763569138235567
23,-52.40307650486627,183.7367994890553,17.07169835312273,-1.6182947561703713
24,-50.69197699004238,179.55933345672847,20.30308211308999,-4.677584580640126
25,-47.808969566947525,169.86087250789836,24.996410762353616,8.14968143378527
26,-53.37493389434387,181.6903648784247,38.59393776581152,7.05081380216432
27,-49.73777640905342,182.97629868407031,37.536758989756706,-10.496760757724982
28,-51.05386902182314,194.08186589356168,17.837228626943464,13.074603126801676
29,-45.58061095934254,189.1978948782209,18.286715307920222,6.4033373508434694
30,-47.50609144506543,176.31197782461237,30.943587053584885,13.069835175751422
31,-48.28466965814241,174.01502498906197,18.027272520530325,-38.005314683559874
32,-46.40874192023733,170.0542793575136,30.990554047665086,-15.741500834986255
33,-48.67264333448518,174.57686588575356,35.29105483586264,-0.01784202208836131
34,-51.88843447358997,181.43237680190867,35.171156336710666,12.239318530304457
35,-44.40956830315432,172.70767823508064,29.73097981603654,14.00547532759097
36,-47.73938035420399,186.47621141989964,38.01254335499581,-12.022845869548203
37,-48.941250464891624,184.35641443207746,17.11277116175252,-10.68144026809399
38,-46.66312229002705,187.44773412562213,33.41042223405381,23.12047816609372
39,-45.63254602070968,179.61320555302666,24.349981391658716,3.132984301776456
40,-49.876521640858925,186.68858207835544,39.25995714317455,9.134859760410354
41,-47.67821890750607,170.78718721762772,18.564572871647904,-13.598491751023557
42,-52.86577224602066,183.70623910631676,21.523611916118742,-21.208366099856516
43,-48.0320875516724,179.3351658628642,33.0713822553742,0.8278738635025203
44,-53.74923738698968,174.47571781773826,30.01502355057985,-9.671837290256015
45,-52.02581118345864,179.0015329295867,36.605671707868595,-15.471866993267193
46,-43.141569722018545,168.79039171333852,32.84816916235683,22.310604578326828
47,-53.95132766655264,179.06628752163368,28.696705436185713,-22.479661671701855
48,-53.20658926192666,182.30418715105853,38.58609469638798,1.8222520079873894
49,-49.002672679366206,181.78148673552195,25.545727571249806,-4.814107721956884
50,-48.17621533989846,182.4008967888393,38.40835979691607,-5.4325351758263025
51,-43.940737004340214,189.50039329734244,29.77506486625885,6.02348153265911
52,-51.00414406697655,184.07308423740608,31.63151723870382,19.315932073230034
53,-48.90053456264365,182.75904169935916,23.264553629701823,12.938171134032094
54,-46.41481668239128,177.31990915707127,31.97174949782012,-0.20491539569510622
55,-51.79280380112317,191.36402096457732,21.641241385502124,-4.253344826275876
56,-52.604972264464,161.53193822407331,38.19498954862807,16.22775090210067
57,-50.19686178648082,175.41479373473177,36.80815847755707,-11.879179321101308
58,-50.648187633992485,181.64068939965188,30.030827973703296,-21.88218241641816
59,-53.56752952862104,176.25043777088524,17.055627955895726,-3.4600302416731408
60,-48.79065814176733,182.23874512369233,25.950459997010725,-9.596275583235439
61,-54.06466470794775,167.68949832041127,30.18829166401123,28.38287352058449
62,-54.85372043265386,172.9214149564338,28.235584934640833,-12.633355854427743
63,-51.11107383042635,167.30299283634824,32.47527206543849,20.728715158241254
64,-45.31947569242142,179.92769302576858,20.441923939495553,0.22746681907238628
65,-52.745753250196124,183.92520540430735,36.49118792107053,11.461112234625768
66,-51.10408859857571,156.93334243812382,29.371352379798438,-8.972777457963167
67,-55.948424986582076,177.17972996811082,20.774456731076107,-8.604686051100318
68,-52.111636825261,188.48491674162017,21.7170693359621,-15.109185344163055
69,-47.46250892466817,168.9601538423874,32.627127094369115,4.52223485976511
70,-49.93030268994505,172.12081463772236,33.83851750204042,-7.593880751780468
71,-48.65374136127973,182.82210082991608,32.30618045773046,31.1691897160418
72,-47.28393175229028,182.16282871345905,17.019040597948184,-10.554384559555453
73,-51.30207635802284,185.28120176434132,34.8086546131829,-11.225711474111046
74,-47.515228268971015,176.56286659696127,21.522823491240445,-6.270015782655208
75,-48.69373565458245,181.9202914449922,17.64393240755617,-7.68520975679554
76,-47.10901429702002,185.06680437876332,21.239369360712683,-7.02811172519947
77,-54.8491575917869,171.48585242224482,38.581953726565494,-2.153964283268246
78,-53.551494142305685,177.05914523986348,31.546755724572908,8.356689572539882
79,-46.60083049710993,181.3043082141484,26.81231167566342,7.6666572437721845
80,-49.182666706132586,179.78045468807503,18.77813909336314,-0.6937222335592459
81,-55.50687033462689,175.88441595710734,36.21936305973278,-5.3523985033891215
82,-50.92298745036654,187.0349142452641,34.23002610846204,-4.691678525777936
83,-44.65814669067754,180.03667928560722,24.910944832959355,10.728383426341976
84,-53.936034430638806,173.25939288687402,34.19729688317878,5.652819777997406
85,-51.67187441007508,166.2336517150855,28.276084919423425,2.2573656517385507
86,-53.39139646913908,173.16915851861322,20.6558116990922,11.08852098165296
87,-51.38450632484358,180.20419223008716,16.73941148913055,23.470869500591117
88,-50.36859766870057,194.9459354083027,29.125262964182564,4.29783924411679
89,-49.27898515143861,174.03833893293316,39.5820364717408,12.00249066709972
90,-52.45010921416521,175.22553849724696,22.876481861977794,2.3433443855487277
91,-47.904671718691475,188.2550688179548,22.840979870821347,29.007610296264144
92,-50.909703551237676,177.9739658868846,39.291279397228706,3.2622043488969688
93,-56.12314194634892,181.77440641501133,20.46089864351047,6.482700679276372
94,-51.117130085907384,177.30982211874738,20.566730320006478,8.59058085211976
95,-57.1934819886528,193.5071942856593,37.03246244998752,-29.324266586239755
96,-49.09766059162564,191.73393065820042,24.415824164224833,-20.060371468074038
97,-51.5330730694015,190.89958263729335,20.762647707032254,-12.400775154215212
98,-49.25415040167545,182.807869843552,17.265510164470253,-13.005161740529655
99,-52.80298739439995,176.4246082385084,30.270629361314185,7.749706452797362
100,-51.36076931284383,178.3956807597173,29.657190401305243,4.864695583159617
101,-48.67722899303848,164.99550838993872,30.81707868626026,19.473321003095577
102,-49.25179946256545,175.0383410594629,24.68056602526469,-18.814430847986074
103,-48.68540639283696,183.69391625777996,30.122335775941046,-8.157537779329653
104,-46.73700705973489,177.09243697814068,36.413655841644314,18.195211235723427
105,-49.915545054354624,175.33213688043418,30.77528634072729,23.26515648368201
106,-49.60222145620312,182.55905984189542,36.65916177781456,-5.02723811193337
107,-52.36920020398646,181.00079027992334,21.945541203117997,0.7355536134212086
108,-44.07585229272206,169.0084732383445,31.08437298016691,-9.056574592429584
109,-47.597548001776296,166.11345629682083,25.437309096606505,-0.6890667635743307
110,-52.622697866789196,171.4099097069947,24.628324328092166,18.95095932701754
111,-50.51793657994998,162.69659108072187,16.608612983108408,6.6989752496880905
112,-50.9434820166628,172.25381948883734,30.82742864826716,-0.8055309666250509
113,-49.50300228318778,186.4862583238674,15.9179168678356,5.6343298169476865
114,-47.64065916537214,192.51041807196606,35.2015647763252,13.298280324190717
115,-50.17977128576275,169.52652221206807,31.00889790342331,12.918009996621418
116,-42.40543463285937,183.00022280567984,35.772176473411534,-18.00363171655077
117,-51.897520926049665,191.7144322175366,27.738707244912177,-6.431235316845794
118,-49.44584223674435,175.2437366671981,32.123052961380004,-15.98062474422261
119,-46.52695463742599,179.53096689959548,17.420448721306887,-1.0389733245232105
120,-48.76845383529826,171.3033641496203,21.518398850831623,-1.44126429735438
121,-52.89883828558897,182.5103073852797,34.05596348882171,3.160046399350953
122,-50.93687736768469,184.53312838865864,16.766751657207934,30.980462845339886
123,-50.22565083846131,177.33348808715354,29.620970955531014,10.916118847227612
124,-52.08529058848274,180.13759064027454,33.93026164805536,0.7682761343079538
125,-46.71175159178682,198.25741963483367,24.322195099867493,-3.163722154524908
126,-49.66249518035221,183.71274690862688,28.46193336281906,24.676998914531122
127,-46.88771205610383,168.60009159129743,36.831563121932376,-9.567128612163307
128,-52.5809373843863,171.45211741187256,27.786823239208445,-4.76488551557097
129,-54.221677921103726,173.97036982501754,18.89125923675475,-8.572140380302729
130,-54.05595086970382,176.17184246846602,32.59493093172091,-13.703742788684904
131,-49.29572053061249,187.13787954711486,23.072768974737023,35.00926802278528
132,-50.00541691857139,192.822184944881,15.585358581431962,-7.8807645551519565
133,-51.10402086359833,175.2659313905236,24.408577059476094,16.18152800304371
134,-42.76533958531058,185.36102658773328,39.77424119299182,-12.744096957740316
135,-55.851062463813754,186.9021315559773,17.89345404631709,-26.295311997358866
136,-51.441395622228995,166.88366238941038,24.33340848350314,-3.9011154333282567
137,-46.968722984706424,169.09873001874985,27.372488970413553,-10.010404425044456
138,-49.839994838124035,172.43065601583783,25.447133917690316,9.080510636393615
139,-50.58694729791722,179.2059298151796,23.3841982406108,5.3930932466269805
140,-55.863382091149894,174.72767723452537,29.454161316092375,17.77968087119102
141,-48.88016509333577,172.42933166000617,23.313583311987706,14.611403390742066
142,-52.4711074618556,182.72901156088432,38.627796234537826,-36.056273617530984
143,-53.072822385309095,180.63537116744706,37.78254531126872,28.77216448669341
144,-48.766165195815645,190.49221970301465,17.268629570785173,10.401627424048515
145,-49.047163260991276,182.65938252253474,36.33236659222233,-6.881174211448911
146,-54.92555744221944,181.03865865538276,36.059176007798314,-3.6034493541167842
147,-46.922471271403786,184.00248743003604,27.585305234902147,-20.608784406740348
148,-51.373242468094766,175.72273833261892,38.21162069605448,-4.304895514218479
149,-46.742588178162315,189.1073528164892,34.003835691561534,2.9050875887553156
150,-48.08610922348898,191.20919664528074,30.711885870726636,15.131113634618934
151,-54.47258474620315,200.11883187569495,22.898490547380717,-11.494060778054616
152,-51.189571957697666,182.07573388497798,19.240119707490877,17.221030609965794
153,-51.79226570840205,171.4774803565968,15.300890831751186,-4.546418738036947
154,-48.961681358277886,190.1702610722153,36.74844729472413,3.4420631760001332
155,-51.473519341099816,176.3012744870283,21.93546345714317,16.949719744992837
156,-50.20494456757449,191.32153660696218,18.014634335508944,4.888955725877245
157,-49.37283006039473,175.32051056678583,34.0795223971382,-22.549197250313238
158,-45.26986941597474,190.70545349289478,15.404688748527636,3.198248641174347
159,-51.74882424707652,184.55480381361298,30.93947852481825,-8.625206572095896
160,-44.68278071414726,184.29810929650907,36.654901936710736,6.342205300900572
161,-53.83075170196466,171.98770641938304,18.262793206565426,13.50448158487826
162,-54.989043230724384,178.09672870018397,28.830961041015023,18.476446390848448
163,-45.874676527038126,188.83582918551343,19.898420155658776,-3.812989419910929
164,-51.609560025710486,182.77833949209148,25.952851321729767,12.686413688362938
165,-49.30533880661853,165.7094597601404,25.830961209575555,11.78940493550986
166,-50.99803199432886,170.8780553048268,28.229213027928736,-9.721801176138978
167,-53.47976374121111,166.57319647560357,25.84864432736009,-8.947320151688674
168,-45.54566283773978,167.53069259869034,17.861445282420732,36.28312276432876
169,-47.48748811356766,180.2081309816779,23.498409192997904,-1.5637533238873131
