Time (s),Temperature (°C),Radiation Level (µSv/h),Lunar Dust Activity (0-100),Magnetic Field Variation (nT)
0,95.2662062778264,255.22917149067206,11.69820936649341,2.728231554197488
1,102.42514247793376,258.1706340802576,10.697364881850596,10.989270747049824
2,104.62137273036623,235.8166508015362,18.492926718646473,-3.574489377373959
3,110.41772102206842,244.47240653416597,5.715257952561405,-4.504915323922332
4,110.93923315831142,256.53461797057474,8.579652665363767,-10.749034349186886
5,100.53401786217994,241.7959865798392,12.578668448527058,-5.947703684040901
6,91.81156520653815,261.58963564401137,14.41508687815185,9.571475203563226
7,95.54636537300014,237.5657613012242,12.118560273616215,7.802020632688262
8,107.50094837706553,267.1541293612934,11.232459583335853,10.262779189731708
9,106.62111809040725,242.20999584747003,5.469102944371732,-6.701943453221827
10,94.81669787749026,258.94958593690313,8.678756532010254,-11.702468950965745
11,103.23097442936991,241.29849030293312,10.014716655757432,3.922877262670515
12,103.15955528680482,246.34362792342452,16.903966270371797,-7.4984224015886705
13,96.50072147357191,257.4324310653123,8.272861888600225,11.346730130784055
14,107.29334931344252,249.57555685859796,12.04604377719616,1.6379206399429056
15,104.47469564023386,257.8816401655068,19.673828343973405,-10.48032346619407
16,92.18647013342341,239.90282235326347,6.314766930143622,-7.876434058782499
17,103.46920073643547,247.04287671747204,8.91962652216463,0.800233193528046
18,94.22032918817405,248.81739040396945,16.55474889564834,26.819481209205478
19,92.36004440315854,238.51985389821314,13.139224389281207,-6.768944375530465
20,103.86979227444564,268.1471589381947,12.89475695575151,-5.01211703420564
21,99.79453197743808,251.7274253722997,10.567512888537388,0.47319175310268663
22,101.39461745076726,254.2887000939564,13.58202550165152,-2.902596974293068
23,94.94207537245286,260.51066143674404,12.038883820690783,14.656425931900293
24,108.68867056257224,244.1790463601088,11.435079975301269,-16.119871430263174
25,97.7967670297724,257.98050718227864,5.694410323468,14.215384512108871
26,93.20648345295687,240.04943566082872,18.572692616395436,-13.494077367555512
27,100.8753733273128,255.6340544389131,6.709014379677832,-10.763527970649442
28,99.96394915517388,240.8233875683365,17.582379397586706,9.730992608965437
29,91.98767149928513,236.96028132796707,17.925147420775897,9.359997940206739
30,95.54658419594332,235.74825633869523,14.100977489983784,-5.897630289438487
31,99.08048384469119,254.94385833493826,17.40853988731065,-4.180934274941003
32,97.61736811558757,233.56688798881777,6.213331555557777,-4.436405133913105
33,111.01676899322217,254.25470038772576,18.515673061794185,-8.600251379348206
